Particle,xFmax
5456,1252.08
5457,1041.39
5458,1240.36
5459,1171.84
5460,1156.94
5461,1120.71
5462,1322.31
5463,1287.36
5464,1163.62
5465,1200.17
5466,1247.4
5467,1445.34
5468,1190.38
5469,1263.17
5470,1176.44
5471,1151.69
5472,1320.98
5473,1320.04
5474,1457.84
5475,1302.31
5476,1096.22
5477,1264.36
5478,1354.18
5479,1347.15
5480,58.31
5481,72.11
5482,53.85
5483,1190.38
5484,1268.46
5485,1145.86
5486,1285.61
5487,1532.22
5488,1181.91
5489,1264
5490,1335.07
5491,1264.91
5492,1156.24
5493,1138.77
5494,1391.76
5495,1408.01
5496,1228.01
5497,1237.13
5498,1273.89
5499,1302.08
5500,1190.8
5501,1269.09
5502,1262.7
5503,1246.52
5504,1373.21
5505,1114
5506,1192.39
5507,1262.89
5508,1175.46
5509,1120.04
5510,1253.2
5511,1280.16
5512,1333.6
5513,1232.23
5514,1250.32
5515,1248.24
5516,53.85
5517,72.8
5518,1182.96
5519,1165.59
5520,1134.64
5521,1249.52
5522,1283.16
5523,1373.64
5524,53.85
5525,1142.85
5526,1188.49
5527,1283.2
5528,1182.96
5529,1167.6
5530,1254.31
5531,1368.25
5532,1184.31
5533,1178.35
5534,1185.96
5535,1261.27
5536,1336
5537,1234.91
5538,1234.83
5539,1383.11
5540,1243.26
5541,1163.87
5542,1203.04
5543,1195.53
5544,1116.65
5545,1147.56
5546,1328.5
5547,1145.43
5548,64.03
5549,72.11
5550,1201.54
5551,1393.88
5552,1296.19
5553,1206.15
5554,1238.59
5555,1147.56
5556,1224.13
5557,1267.16
5558,1151.69
5559,1215.11
5560,1273.46
5561,1088.53
5562,1224.3
5563,50
5564,1317.46
5565,50
5566,1408.01
5567,1210.37
5568,1294.02
5569,1104.4
5570,1122.01
5571,1129.47
5572,1356.24
5573,1307.4
5574,1150.39
5575,1151.22
5576,1175.16
5577,1141.8
5578,1153.82
5579,1142.32
5580,1283.16
5581,1290.35
5582,1359.78
5583,1323.06
5584,1273.5
5585,1212.77
5586,1168.46
5587,1225.89
5588,1106.35
5589,1104.54
5590,1205.53
5591,1321.36
5592,1128.05
5593,1247.4
5594,1231.67
5595,1163.62
5596,1371.86
5597,1346.29
5598,1141.8
5599,1401.61
5600,1136
5601,1263.17
5602,1187.14
5603,1362.35
5604,1213.14
5605,1121.78
5606,1132.65
5607,1397.89
5608,1271.42
5609,1218.4
5610,58.31
5611,1249.64
5612,67.08
5613,1316.09
5614,1204.41
5615,1126.81
5616,1173.37
5617,1250
5618,1454.27
5619,1220.25
5620,1300
5621,1118.3
5622,1218.24
5623,1221.88
5624,1149.83
5625,1214
5626,1190.13
5627,1135.34
5628,1120.45
5629,1307.4
5630,1206.73
5631,1162.97
5632,1129.29
5633,63.25
5634,1309.24
5635,1155.21
5636,1224.95
5637,1144.25
5638,1197.08
5639,1300.85
5640,1305.11
5641,1260.36
5642,1268.27
5643,1375.28
5644,1172.9
5645,1307.36
5646,1177.84
5647,1111.26
5648,1236
5649,1264.79
5650,1152.61
5651,1256.7
5652,1079.35
5653,1221.84
5654,1159.66
5655,1108.6
5656,1185.33
5657,1159.48
5658,1110.05
5659,1236.93
5660,1226.42
5661,1131.59
5662,1212.97
5663,1351.63
5664,1209.34
5665,1284.13
5666,1260.87
5667,1272.01
5668,1198.17
5669,1247.8
5670,1410.14
5671,1272.83
5672,1240.36
5673,58.31
5674,1252.4
5675,1119.87
5676,1161.08
5677,1089.04
5678,1237.94
5679,1360.29
5680,1233.09
5681,1248.08
5682,1185.12
5683,1243.42
5684,1283.16
5685,1089.31
5686,1128.05
5687,1294.68
5688,1417.39
5689,1145.6
5690,1260.87
5691,1253.99
5692,1334.05
5693,1198.54
5694,1406.63
5695,1181.4
5696,1271.22
5697,1241.97
5698,1222.5
5699,1152.48
5700,1271.22
5701,1315.03
5702,1089.08
5703,1155.21
5704,1303.88
5705,1186
5706,1250.04
5707,1273.5
5708,1466.59
5709,1158.49
5710,1186.8
5711,42.43
5712,1152.61
5713,1014.15
5714,1142.15
5715,1439.62
5716,1372.95
5717,1280.04
5718,1547.29
5719,1294.49
5720,1203.41
5721,1132.25
5722,1162.5
5723,1249.2
5724,1177.2
5725,1216.96
5726,1312.44
5727,1295.57
5728,1341.34
5729,1176.61
5730,1174.14
5731,1387.16
5732,1343.73
5733,1261.78
5734,1143.37
5735,1157.32
5736,1226.42
5737,1155.51
5738,1399.46
5739,1294.18
5740,1217.09
5741,1284.25
5742,1151.56
5743,1251
5744,1191.01
5745,1314.69
5746,1197.75
5747,1167.78
5748,1264.95
5749,1441.56
5750,1128.72
5751,58.31
5752,1242.58
5753,1252.56
5754,1339.59
5755,1220.25
5756,1183.38
5757,1135.08
5758,50
5759,58.31
5760,1188.11
5761,1245.35
5762,1205.53
5763,1227.72
5764,1353.29
5765,1129.25
5766,1173.46
5767,1339.59
5768,1272.01
5769,1155.21
5770,1361.32
5771,1163.87
5772,1185.96
5773,1202.08
5774,1126.99
5775,1294.49
5776,1208.01
5777,1152.56
5778,1410.57
5779,1265.31
5780,1156.76
5781,1367.19
5782,72.11
5783,89.44
5784,1123.79
5785,1200
5786,1177.84
5787,1235.56
5788,1244.83
5789,1493.25
5790,1294.02
5791,1147.39
5792,1328.5
5793,1243.26
5794,1088.49
5795,1100.59
5796,1214.13
5797,1330.6
5798,1278.16
5799,1244.23
5800,1173.24
5801,1207.39
5802,1340.63
5803,58.31
5804,58.31
5805,1219.18
5806,1204.2
5807,67.08
5808,1281.6
5809,1278.83
5810,1302.69
5811,63.25
5812,1182.96
5813,1381.92
5814,1503.33
5815,1295.41
5816,1148.26
5817,1316.05
5818,1176.48
5819,1474.62
5820,1128.98
5821,1220
5822,1164.69
5823,1206.03
5824,1234.58
5825,1150.39
5826,1206.19
5827,1186.8
5828,1199.21
5829,1228.01
5830,1208.01
5831,1251
5832,1214.33
5833,1165.59
5834,1347.15
5835,1259.29
5836,1137.41
5837,1648.79
5838,1245.55
5839,1175.16
5840,1164.17
5841,1190.97
5842,1161.08
5843,1185.62
5844,1253.99
5845,1531.83
5846,1194.74
5847,1235.84
5848,1241.97
5849,1155.72
5850,1095.54
5851,1170.34
5852,1132.96
5853,1204.33
5854,1190
5855,1195.53
5856,1099.32
5857,1390.58
5858,1140.18
5859,1363.67
5860,1197.75
5861,1154.34
5862,1110.18
5863,44.72
5864,1101.36
5865,1170.34
5866,1145.43
5867,1218.28
5868,1247.4
5869,1372.77
5870,1265.07
5871,1130.18
5872,1244.71
5873,1156.76
5874,1274.05
5875,1366.93
5876,1306.48
5877,1140.18
5878,1075.64
5879,1254.19
5880,1130.71
5881,1207.39
5882,1128.05
5883,1140.18
5884,1163.62
5885,1158.79
5886,1214.99
5887,1235.84
5888,1158.02
5889,1110.18
5890,1339.89
5891,1176.86
5892,1206.03
5893,1176.86
5894,1551.68
5895,1291.24
5896,1258.01
5897,1114.5
5898,1194.03
5899,1295.41
5900,1250.04
5901,1174.78
5902,1294.95
5903,1151.22
5904,1339.33
5905,72.11
5906,1201.54
5907,1220.37
5908,1156.76
5909,1092.02
5910,1336.64
5911,1138.46
5912,1637.19
5913,1196.16
5914,1166.92
5915,1208.8
5916,1220.25
5917,1262.46
5918,1057.73
5919,1276.13
5920,1141.27
5921,1133.23
5922,1459.86
5923,1224.3
5924,1154.34
5925,1173.46
5926,1341.34
5927,1243.26
5928,1190.17
5929,1124.46
5930,1270.16
5931,1135.34
5932,1233.69
5933,1405.45
5934,1275.62
5935,1260.2
5936,1151.09
5937,1326.39
5938,1450
5939,1209.34
5940,1114
5941,1216.96
5942,1151.09
5943,1322.57
5944,1173.41
5945,1154.34
5946,1305.45
5947,1219.18
5948,1303.61
5949,1389.28
5950,1168.25
5951,1278.83
5952,1302.92
5953,1155.25
5954,1181.91
5955,1367.04
5956,1224.09
5957,1318.22
5958,1359.89
5959,1251
5960,1127.12
5961,1124.01
5962,1226.54
5963,1127.21
5964,1125.39
5965,1232.23
5966,1319.39
5967,1194.36
5968,1151.56
5969,1280.62
5970,1168.25
5971,1179.24
5972,1250
5973,1134.64
5974,1310.27
5975,1270.98
5976,1241.69
5977,1148.56
5978,1128.01
5979,1310.34
5980,1198.08
5981,1198.54
5982,1297.57
5983,1170.47
5984,1277.69
5985,1248.24
5986,1162.5
5987,1198.08
5988,1228.01
5989,1322.8
5990,1235.56
5991,1162.11
5992,1274.87
5993,1212.64
5994,1235.68
5995,1216.96
5996,1186
5997,1288.91
5998,1390.32
5999,1276.32
6000,1262.89
6001,1152.78
6002,1168.12
6003,1230.45
6004,1227.76
6005,1411.56
6006,1261.43
6007,1134.42
6008,1215.65
6009,1278.63
6010,1309.24
6011,1165.59
6012,1254.95
6013,1260.16
6014,1167.26
6015,1205.03
6016,1257.66
6017,1155.21
6018,1235.48
6019,1216.31
6020,1276.4
6021,1390.58
6022,1269.21
6023,1276.4
6024,1246.19
6025,1351.92
6026,1218.24
6027,1362.35
6028,1454.17
6029,1276.13
6030,1130.53
6031,1201.04
6032,1155.21
6033,1298.5
6034,1114
6035,1236.65
6036,1195.41
6037,1298.35
6038,1324.58
6039,1198.87
6040,1159.74
6041,1178.9
6042,1312.44
6043,1233.21
6044,1151.22
6045,1253.99
6046,1102.77
6047,1231.46
6048,98.49
6049,1140.18
6050,1428.99
6051,1180.04
6052,1349.7
6053,1330.9
6054,56.57
6055,1380.04
6056,1203.54
6057,1385.21
6058,1349.52
6059,1192.31
6060,1254.19
6061,1219.18
6062,1198.54
6063,1410.32
6064,1330.94
6065,1156.03
6066,1207.02
6067,1254.19
6068,1190.38
6069,1154.34
6070,1096.59
6071,1379.28
6072,1093.43
6073,1254.47
6074,1192.81
6075,1125.08
6076,1399.46
6077,1083.74
6078,1368.21
6079,1189.83
6080,1298.08
6081,1355.18
6082,1350.85
6083,1274.72
6084,1214.91
6085,1157.32
6086,1506.59
6087,1188.49
6088,1188.28
6089,1389.24
6090,1155.21
6091,1236.85
6092,1177.2
6093,1237.13
6094,1335.4
6095,1293.21
6096,1374.41
6097,1228.01
6098,1140.61
6099,1229.19
6100,1182.29
6101,1387.08
6102,1226.54
6103,1215.65
6104,1182.24
6105,1259.6
6106,1218.4
6107,1307.36
6108,1213.34
6109,1197.08
6110,1295.53
6111,1205.99
6112,1132.25
6113,1194.36
6114,1172.39
6115,1284.25
6116,1143.37
6117,1372.95
6118,1152.09
6119,1222.87
6120,1205.4
6121,1180.04
6122,1268.23
6123,1290.77
6124,1265.7
6125,1167.26
6126,1176.44
6127,1288.1
6128,1259.36
6129,1209.05
6130,1226.91
6131,1214.91
6132,1278.83
6133,1130.18
6134,1439.34
6135,1259.25
6136,1244.23
6137,1164.99
6138,1228.01
6139,1195.7
6140,1328.16
6141,1226.42
6142,1192.69
6143,1164.99
6144,1235.56
6145,1401.18
6146,1218.52
6147,1325.93
6148,1222.01
6149,1269.09
6150,1381.05
6151,1170.47
6152,1194.03
6153,1230.69
6154,1460.14
6155,1457.15
6156,1204.16
6157,1217.58
6158,1372.33
6159,1196.2
6160,1260.16
6161,1162.76
6162,1207.39
6163,1468.74
6164,1114.63
6165,1195.7
6166,1272.79
6167,1149.35
6168,1210.78
6169,1347.18
6170,1091.79
6171,1190.8
6172,1232.4
6173,1182.29
6174,1224.95
6175,1250
6176,1124.01
6177,1220.66
6178,1223.32
6179,1383.98
6180,1218.03
6181,44.72
6182,1158.02
6183,1252.08
6184,1287.36
6185,1424.43
6186,1339.33
6187,1376.41
6188,1179.92
6189,1301.46
6190,1220.04
6191,1229.67
6192,1342.13
6193,1247.88
6194,1213.96
6195,1182.29
6196,1244.27
6197,1343.32
6198,1241.01
6199,1254.47
6200,1220.66
6201,1428.64
6202,1213.96
6203,1246.15
6204,1246.8
6205,1285.65
6206,1183.09
6207,1108.6
6208,1166.62
6209,1196.41
6210,1135.34
6211,1142.85
6212,1346.29
6213,1202.08
6214,1390.86
6215,1161.03
6216,1156.94
6217,1211.65
6218,1185.12
6219,1230.65
6220,1204.41
6221,1237.62
6222,1223.48
6223,1210.62
6224,1152.48
6225,1261.51
6226,1295.22
6227,1268.11
6228,1440.14
6229,1181.4
6230,1220.66
6231,1168.46
6232,1271.22
6233,1218.03
6234,1247.88
6235,1118.26
6236,1315.48
6237,1428.74
6238,1216.96
6239,1278.83
6240,1521.18
6241,1364.88
6242,1350.04
6243,1145.47
6244,1134.55
6245,1104.36
6246,1114.63
6247,1425.8
6248,1334.17
6249,1171.75
6250,1389.46
6251,1208.14
6252,1183.6
6253,1234.91
6254,1218.03
6255,1200
6256,1194.03
6257,1161.08
6258,1363.41
6259,1192.81
6260,1236.85
6261,1224.3
6262,1290.04
6263,1221.47
6264,1148.43
6265,1366.53
6266,1196.2
6267,1275.34
6268,1136
6269,1163.62
6270,1126.14
6271,1198.08
6272,1196.83
6273,1166.62
6274,1126.81
6275,1242.01
6276,1160.56
6277,1223.32
6278,1281.6
6279,1162.84
6280,1151.22
6281,1366.2
6282,1162.11
6283,1286.31
6284,1116.83
6285,1286.93
6286,1220.04
6287,1254.47
6288,1188.49
6289,1502.17
6290,1283.16
6291,1256.03
6292,1207.39
6293,1373.61
6294,1221.02
6295,1213.96
6296,1177.45
6297,1154.34
6298,1284.13
6299,1388.85
6300,1242.78
6301,1182.58
6302,1237.13
6303,1185.96
6304,1119.46
6305,1367.19
6306,1230.65
6307,1259.29
6308,94.34
6309,224.72
6310,1362.42
6311,1404.6
6312,1166.62
6313,1154.86
6314,1127.21
6315,1145.29
6316,1143.9
6317,1251
6318,1314.61
6319,1135.34
6320,1229.67
6321,1195.7
6322,1137.19
6323,1343.32
6324,1425.24
6325,1199.21
6326,1177.84
6327,1310.61
6328,1369.71
6329,1404.28
6330,1257.18
6331,1131.37
6332,1195.07
6333,1270.59
6334,1319.73
6335,1138.51
6336,1189.62
6337,1237.13
6338,1260.87
6339,1357.13
6340,1237.13
6341,1277.38
6342,1265.31
6343,1330.04
6344,1110.18
6345,1274.24
6346,1270.94
6347,1436.84
6348,1304.65
6349,1198.87
6350,1170.85
6351,1371.31
6352,1248.08
6353,1222.5
6354,1282.65
6355,1296.3
6356,1425.24
6357,1435.9
6358,1392.84
6359,1157.41
6360,1198.54
6361,1353.29
6362,1263.72
6363,1162.97
6364,1226.54
6365,1306.02
6366,1347.33
6367,1148.56
6368,1151.22
6369,1467.79
6370,1487.18
6371,1235.68
6372,1224.13
6373,1295.22
6374,1256.07
6375,1278.83
6376,1250.04
6377,1266.49
6378,1288.88
6379,1270.12
6380,1174.44
6381,1171.84
6382,1168.12
6383,1156.24
6384,1151.22
6385,1314.61
6386,1227.72
6387,1431.78
6388,1201.04
6389,1218.24
6390,1202.21
6391,1288.45
6392,1309.43
6393,1300.35
6394,1266.06
6395,1300.81
6396,1323.78
6397,1294.49
6398,1337.76
6399,1170.34
6400,1240.85
6401,1153.17
6402,1242.78
6403,1333.3
6404,1348.37
6405,1187.01
6406,1446.27
6407,1228.01
6408,1281.44
6409,1207.02
6410,1247.8
6411,1214.99
6412,1115.71
6413,1177.45
6414,1348.52
6415,1209.34
6416,1179.92
6417,1416.83
6418,1328.53
6419,1427.62
6420,1275.34
6421,1198.54
6422,1166.19
6423,1171.54
6424,1152.48
6425,1234.71
6426,1156.94
6427,1075.17
6428,1300
6429,1365.65
6430,1302.69
6431,1153.95
6432,1136.35
6433,1180.68
6434,1234.91
6435,58.31
6436,56.57
6437,53.85
6438,1134.42
6439,1230.04
6440,1165.03
6441,1377.13
6442,56.57
6443,1206.73
6444,1247.8
6445,1247.88
6446,1226.54
6447,1196.04
6448,1271.3
6449,1158.36
6450,1159.53
6451,1284.45
6452,1141.27
6453,1210.78
6454,1177.96
6455,1309.73
6456,1357.68
6457,1205.07
6458,1130.53
6459,1106.53
6460,1184.06
6461,1196.33
6462,1326.39
6463,1110.41
6464,1164.3
6465,1259.25
6466,1146.91
6467,1181.86
6468,1129.25
6469,1331.24
6470,1306.98
6471,1286.31
6472,94.87
6473,1467.79
6474,181.11
6475,150.33
6476,1355.06
6477,1220.66
6478,1288.6
6479,311.45
6480,1244.71
6481,1300
6482,1142.02
6483,1116.83
6484,1234.91
6485,1233.29
6486,1135.69
6487,1167.09
6488,1277.69
6489,1146.91
6490,1414.39
6491,1105.71
6492,1161.03
6493,1210.37
6494,1148.09
6495,1148.09
6496,1276.64
6497,1143.9
6498,1164.56
6499,1158.84
6500,1272.83
6501,1137.59
6502,1280.35
6503,1302.5
6504,1198.67
6505,1208.14
6506,1101.14
6507,1104.76
6508,1166.62
6509,1184.61
6510,56.57
6511,1162.5
6512,44.72
6513,1173.37
6514,1400.64
6515,1257.18
6516,1165.59
6517,1308.63
6518,1185.96
6519,1341.83
6520,1237.94
6521,1155.51
6522,1220.37
6523,1161.81
6524,1127.52
6525,1179.87
6526,1216.55
6527,1208.14
6528,1176.52
6529,1136
6530,1082.4
6531,1102.18
6532,1164
6533,101.98
6534,1094.03
6535,1149.65
6536,1203.54
6537,1428.99
6538,1135.3
6539,1123.79
6540,1143.9
6541,1468.4
6542,1218.07
6543,1305.99
6544,1152.78
6545,1112.12
6546,1166.62
6547,58.31
6548,1242.78
6549,1250.04
6550,1177.2
6551,1306.98
6552,1206.15
6553,1292.59
6554,98.49
6555,85.44
6556,1208.8
6557,1107.25
6558,1141.1
6559,1174.44
6560,1174.78
6561,1299.58
6562,1205.07
6563,1154.51
6564,1193.65
6565,58.31
6566,1255.15
6567,1261.15
6568,1155.21
6569,1394.02
6570,1246.19
6571,1242.01
6572,1386.54
6573,1414.39
6574,1214
6575,1289.5
6576,1386
6577,1162.97
6578,1164.69
6579,1158.49
6580,1175.46
6581,1240.36
6582,1124.14
6583,1206.03
6584,1185.33
6585,1283.51
6586,1128.98
6587,1209.5
6588,1136
6589,1222.87
6590,1181.86
6591,1242.78
6592,1253.99
6593,1192.69
6594,1606.55
6595,1141.27
6596,1134.37
6597,1179.24
6598,1234.06
6599,1372.01
6600,1135.34
6601,1124.14
6602,1425.06
6603,1167.6
6604,1437.36
6605,1257.18
6606,1151.22
6607,1331.54
6608,1410.32
6609,1247.88
6610,1138.64
6611,1149.78
6612,1262.46
6613,1271.42
6614,58.31
6615,1130
6616,1287.25
6617,1133.23
6618,1304.3
6619,1188.49
6620,1172.77
6621,1230.16
6622,1321.36
6623,1195.7
6624,1115.08
6625,1230.04
6626,1144.03
6627,1408.01
6628,1126.81
6629,1312.17
6630,1161.08
6631,1135.65
6632,1168.67
6633,1204.16
6634,1142.15
6635,1317.95
6636,1119.46
6637,1300.96
6638,1256.03
6639,1163.62
6640,1161.08
6641,1191.05
6642,1148.56
6643,1364.44
6644,1159.53
6645,1156.03
6646,1388.13
6647,1213.34
6648,1237.62
6649,1115.71
6650,1164
6651,1170
6652,1104.4
6653,1146.34
6654,1285.77
6655,1229.19
6656,1225.28
6657,1184.06
6658,1163.49
6659,1114.27
6660,1322.31
6661,1157.32
6662,1179.92
6663,1279.45
6664,1302.69
6665,1231.46
6666,1259.92
6667,1167.65
6668,1186.63
6669,1435.9
6670,1239.76
6671,1110.18
6672,1273.18
6673,1257.18
6674,1203.37
6675,1215.94
6676,1361.25
6677,1220
6678,1176.48
6679,1185.96
6680,1307.82
6681,1239.44
6682,1115.08
6683,1151.22
6684,993.28
6685,1198.17
6686,1181.06
6687,1254.31
6688,1178.9
6689,1211.65
6690,1208.3
6691,1238.47
6692,1325.44
6693,1254.19
6694,1124.86
6695,1194.36
6696,1246.19
6697,1206.03
6698,1202.21
6699,1296.3
6700,1183.77
6701,1129.29
6702,1355.91
6703,1236.65
6704,1200.17
6705,1217.95
6706,1166.62
6707,1242.34
6708,1161.08
6709,1228.01
6710,1089.08
6711,1225.77
6712,1296.34
6713,1174.44
6714,1182.58
6715,1181.06
6716,1386.36
6717,1264.79
6718,1256.03
6719,1190.38
6720,1133.58
6721,1129.47
6722,1221.88
6723,1238.47
6724,1159.53
6725,1164
6726,1263.84
6727,1253.99
6728,1171.75
6729,1208.8
6730,1234.34
6731,1295.57
6732,1248.52
6733,1272.83
6734,1259.6
6735,1256.03
6736,1278.01
6737,1196.2
6738,1299.88
6739,1254.19
6740,1198.17
6741,1117.59
6742,1133.18
6743,1188.28
6744,1168.29
6745,1156.03
6746,1200
6747,1190.8
6748,1192.06
6749,1168.12
6750,1170.47
6751,1108.02
6752,1220.53
6753,1212.64
6754,1183.43
6755,1218.4
6756,1214
6757,1273.5
6758,1183.43
6759,1090
6760,1126.41
6761,1331.35
6762,1294.68
6763,1436.73
6764,1140.61
6765,1137.41
6766,1298.38
6767,1162.97
6768,1189.29
6769,1104.36
6770,1206.03
6771,1253.99
6772,1298.08
6773,1186.97
6774,1104.76
6775,1234.34
6776,1190.38
6777,1181.19
6778,1220.04
6779,1137.8
6780,1187.01
6781,1325.18
6782,1381.96
6783,1147.26
6784,1172.39
6785,1126.99
6786,1213.8
6787,1220.25
6788,1303.84
6789,1287.25
6790,1326.73
6791,1309.08
6792,1243.38
6793,1175.16
6794,1167.6
6795,1266.06
6796,1173.46
6797,1249.52
6798,1212.64
6799,1158.84
6800,1170
6801,1143.37
6802,1098.59
6803,1164.99
6804,1190.8
6805,1211.03
6806,1271.38
6807,1247.8
6808,1231.67
6809,1170.68
6810,1193.31
6811,1404.6
6812,1159.53
6813,1133.58
6814,1169.27
6815,1172.73
6816,1322.2
6817,1172.01
6818,1190.8
6819,1426.36
6820,1228.01
6821,1333.04
6822,1267.75
6823,1273.46
6824,1158.02
6825,1127.7
6826,1199.21
6827,1309.69
6828,1219.18
6829,1192.39
6830,1115.03
6831,1140.57
6832,1187.27
6833,1211.49
6834,1415.98
6835,1120.04
6836,1299.88
6837,1410.32
6838,1204.33
6839,1306.48
6840,1134.64
6841,1217.54
6842,1281.56
6843,1190.38
6844,1378.77
6845,1198.54
6846,1210.17
6847,1312.44
6848,1209.34
6849,1162.97
6850,1169.14
6851,1437.36
6852,1185.96
6853,1285.5
6854,1330.6
6855,1246.19
6856,1336.86
6857,1096.36
6858,1258.01
6859,1382.24
6860,1123.79
6861,1720.73
6862,1353.7
6863,1137.41
6864,1192.52
6865,1341.83
6866,1166.19
6867,1284.72
6868,1146.3
6869,1246.15
6870,1357.24
6871,1428.64
6872,1290.04
6873,1179.87
6874,1182.29
6875,1384.38
6876,1168.12
6877,1146.3
6878,1221.15
6879,1361.32
6880,1145.29
6881,1159.74
6882,1156.03
6883,1166.19
6884,1305.53
6885,1389.28
6886,1154.86
6887,1269.09
6888,1177.84
6889,1225.89
6890,1295.53
6891,1121.61
6892,1313.09
6893,1381.05
6894,1361.91
6895,1205.03
6896,1363.56
6897,1164.56
6898,1190.13
6899,1253
6900,1261.47
6901,1216.96
6902,1219.39
6903,1149.78
6904,1270.16
6905,1244.55
6906,1099.32
6907,1267.75
6908,1136
6909,1222.62
6910,1204.41
6911,1214.33
6912,1140.18
6913,1116.06
6914,1195.07
6915,1399.46
6916,1240.16
6917,1123.79
6918,1161.03
6919,1205.4
6920,1154.86
6921,1245.35
6922,1281.44
6923,1236.65
6924,1236.65
6925,1203.33
6926,1303.84
6927,1208.01
6928,1194.03
6929,1122.01
6930,1240.16
6931,1148.56
6932,1329.66
6933,1166.62
6934,1167.26
6935,1116.06
6936,1227.11
6937,1290.97
6938,1190.38
6939,1206.19
6940,1242.58
6941,1284.13
6942,1371.31
6943,1190.17
6944,1444.02
6945,1190.97
6946,1169.66
6947,1220.25
6948,1221.97
6949,1111.98
6950,1196.2
6951,1211.16
6952,1315.29
6953,1146.91
6954,1164.56
6955,1186.63
6956,1280.82
6957,1118.66
6958,1094.81
6959,1172.73
6960,1293.14
6961,1156.76
6962,1402.18
6963,1161.08
6964,1482.23
6965,1179.87
6966,1232.27
6967,1152.48
6968,1147.39
6969,1167.6
6970,1114.27
6971,1104.54
6972,1211.49
6973,1294.02
6974,1244.23
6975,1151.04
6976,1292.48
6977,1190
6978,1311.83
6979,1117.72
6980,1117.72
6981,1328.16
6982,1169.32
6983,1219.39
6984,1178.81
6985,1205.07
6986,1149.78
6987,1130.71
6988,1312.44
6989,1138.86
6990,1379.28
6991,1222.62
6992,1199.42
6993,1141.1
6994,1355.95
6995,1176.86
6996,1182.71
6997,1185.33
6998,1185.96
6999,1202.08
7000,1236.93
7001,1249.64
7002,1332.97
7003,1183.38
7004,1325.03
7005,1202.21
7006,1270.16
7007,1271.42
7008,1157.63
7009,1284.45
7010,1126.81
7011,1214
7012,1165.59
7013,1243.42
7014,1410.28
7015,1138.86
7016,1288.45
7017,1387.08
7018,1176.14
7019,1136
7020,1192.06
7021,1210.78
7022,1226.74
7023,1225.77
7024,1323.1
7025,1176.52
7026,1423.38
7027,1065.32
7028,1230.04
7029,1255.39
7030,1221.88
7031,1129.29
7032,1248.68
7033,1132.78
7034,1397.14
7035,1120.04
7036,1234.71
7037,1287.63
7038,1046.23
7039,1221.84
7040,1409.29
7041,1151.09
7042,1227.23
7043,1202.83
7044,1151.04
7045,1270.63
7046,1144.03
7047,1148.65
7048,1188.49
7049,1195.2
7050,1225.6
7051,1151.09
7052,1219.26
7053,1142.37
7054,1148.43
7055,1131.59
7056,1283.2
7057,1197.08
7058,1192.69
7059,1229.31
7060,1209.05
7061,1145.43
7062,1186.09
7063,1126.41
7064,1104.94
7065,1444.99
7066,1159.74
7067,1151.04
7068,1210.17
7069,1180.04
7070,1123.08
7071,1340.82
7072,1253.63
7073,1230
7074,1344.62
7075,1169.7
7076,1159.74
7077,1206.52
7078,1190.8
7079,1122.59
7080,1157.45
7081,1284.45
7082,1181.86
7083,1204.16
7084,1124.86
7085,148.66
7086,189.74
7087,1231.3
7088,1258.97
7089,1226.42
7090,1174.78
7091,1149.48
7092,1094.17
7093,1218.52
7094,1312.1
7095,1387.98
7096,1274.87
7097,1404.6
7098,1074.24
7099,1226.74
7100,1372.01
7101,1264.79
7102,1180.89
7103,1216.31
7104,1245.79
7105,1185.96
7106,1083.42
7107,1121.61
7108,1154.34
7109,1132.25
7110,1142.15
7111,1210.78
7112,1130.88
7113,1195.7
7114,1174.14
7115,1132.25
7116,1140.57
7117,1191.01
7118,1257.18
7119,1141.1
7120,1058.02
7121,1392.84
7122,1290.16
7123,1338.43
7124,1148.43
7125,1181.06
7126,1296.92
7127,1238.1
7128,1164.99
7129,1103.54
7130,1082.59
7131,1396.07
7132,1185.96
7133,1234.71
7134,1253.99
7135,1291.24
7136,1236.85
7137,1208.8
7138,1131.59
7139,1126.81
7140,1204.16
7141,1386.11
7142,1182.71
7143,1147.39
7144,1349.52
7145,1346.18
7146,1116.06
7147,1155.21
7148,1207.39
7149,1122.85
7150,1204.41
7151,1189.83
7152,1288.76
7153,1136.53
7154,1296.34
7155,1148.56
7156,1156.03
7157,1272.83
7158,1147.69
7159,1342.72
7160,1155.51
7161,1137.72
7162,1180.04
7163,1188.49
7164,1225.77
7165,1181.91
7166,1149.09
7167,1225.4
7168,1126.1
7169,1194.74
7170,1212.11
7171,1185.96
7172,1176.61
7173,1177.96
7174,1329.66
7175,1261.47
7176,1192.02
7177,1298.08
7178,1190.8
7179,1182.07
7180,1112.88
7181,1302.31
7182,72.8
7183,1286
7184,80.62
7185,1225.77
7186,1262.42
7187,1363.41
7188,1115.17
7189,1232.27
7190,1176.86
7191,1102.59
7192,1214
7193,1107.25
7194,358.47
7195,1164.56
7196,1213.34
7197,1293.21
7198,1200
7199,1200.67
7200,1154.86
7201,1341.34
7202,1148.56
7203,1148.26
7204,849.29
7205,1151.09
7206,1170
7207,1335.22
7208,1173.46
7209,1192.06
7210,1234.34
7211,1223.32
7212,1154.34
7213,1102.59
7214,1134.55
7215,1283.16
7216,1161.08
7217,1208.3
7218,1150.39
7219,1361.32
7220,1289.96
7221,1163.49
7222,1268.74
7223,1148.43
